Region,Country,year,PrimaryEnergyConsumption,CarbonDioxideEmissions,OilProduction-Barrels,OilConsumption-Barrels,OilConsumption-EJ,GasProduction-EJ,GasConsumption-EJ,CoalProduction-EJ,CoalConsumption-EJ,NuclearGeneration-TWh,NuclearConsumption-EJ,HydroGeneration-TWh,HydroConsumption-EJ,RenewablesConsumption-EJ,RenewablesPower-EJ,SolarGeneration-TWh,SolarConsumption-EJ,WindGeneration-TWh,WindConsumption-EJ,Renewablegeneration-Others,RenewableConsumption-other
NorthAmerica,US,1968,60.79909426,3994.225972,10599.743,13404.54855,27.63059938,NaN,18.24053399,NaN,12.35907529,13.18780947,0.131878095,228.1547051,2.281547051,0.155460451,0.155460451,0,0,0,0,15.5460451,0.155460451
NorthAmerica,US,1969,64.04961231,4170.119294,10827.674,14152.9851,29.13560698,NaN,19.63478524,NaN,12.41005543,14.66088316,0.146608832,256.0285222,2.560285222,0.162270604,0.162270604,0,0,0,0,16.22706038,0.162270604
NorthAmerica,US,1970,66.21550766,4298.208775,11296.849,14709.91025,30.30076067,20.57264274,20.69516986,NaN,12.29277394,22.95205053,0.229520505,253.4923657,2.534923657,0.162359025,0.162359025,0,0,0,0,16.23590253,0.162359025
NorthAmerica,US,1971,67.59194363,4340.724935,11155.778,15222.75808,31.34184185,21.1557815,21.33549433,NaN,11.62512284,40.11004737,0.401100474,272.253999,2.72253999,0.16584414,0.16584414,0,0,0,0,16.58441397,0.16584414
NorthAmerica,US,1972,71.06433022,4564.699478,11184.896,16380.81385,33.86325694,21.08718029,21.55307238,NaN,12.10473086,56.93803684,0.569380368,278.7159879,2.787159879,0.186729784,0.186729784,0,0,0,0,18.67297844,0.186729784
NorthAmerica,US,1973,73.9848754,4764.4009,10945.953,17317.93277,35.74610167,21.06800317,21.37665449,NaN,13.00136412,87.87311895,0.878731189,278.212701,2.78212701,0.199896918,0.199896918,0,0,0,0,19.98969177,0.199896918
NorthAmerica,US,1974,72.12094639,4596.370255,10461.205,16630.648,34.31618144,20.14009886,20.63608979,NaN,12.69204137,119.9744632,1.199744632,307.2846515,3.072846515,0.204042648,0.204042648,0,0,0,0,20.40426481,0.204042648
NorthAmerica,US,1975,70.361606,4466.274568,10007.737,16333.56088,33.65260508,18.64949295,18.94151764,NaN,12.69194916,181.5842895,1.815842895,306.2148212,3.062148212,0.19754302,0.19754302,0,0,0,0,19.75430196,0.19754302
NorthAmerica,US,1976,74.19373886,4741.894691,9735.639,17460.74454,36.12389396,18.49754211,19.3190047,NaN,13.61535192,201.1616116,2.011616116,289.8224626,2.898224626,0.225647535,0.225647535,0,0,0,0,22.56475354,0.225647535
NorthAmerica,US,1977,76.14413312,4900.330368,9862.562,18443.36677,38.13013226,18.57825579,18.92502395,NaN,13.95416644,264.0876663,2.640876663,225.8572596,2.258572596,0.235361219,0.235361219,0,0,0,0,23.53612186,0.235361219
NorthAmerica,US,1978,76.48907002,4863.210023,10274.441,18755.94066,37.68082795,18.50219491,18.99138517,NaN,13.79727795,290.9506,2.909506,286.3285091,2.863285091,0.246787867,0.246787867,0,0,0,0,24.67878666,0.246787867
NorthAmerica,US,1979,77.39115848,4958.288573,10135.534,18438.21115,36.89095155,19.06350066,19.62323206,NaN,15.07422307,268.5838137,2.685838137,285.9353293,2.859353293,0.257560372,0.257560372,0,0,0,0,25.75603724,0.257560372
NorthAmerica,US,1980,74.58291801,4785.714698,10169.626,17062.35484,34.18009974,18.9032669,19.2145855,NaN,15.45832865,264.3321842,2.643321842,282.0021111,2.820021111,0.266561163,0.266561163,0,0,0,0,26.65611632,0.266561163
NorthAmerica,US,1981,72.39532948,4638.120434,10180.573,16059.69534,31.89098296,18.7053379,18.75106349,18.41909581,15.94416199,287.02474,2.8702474,266.5097616,2.665097616,0.273776033,0.273776033,0,0,0,0,27.37760327,0.273776033
NorthAmerica,US,1982,69.37762594,4397.975099,10198.534,15294.96268,30.19469886,17.39483509,17.43015551,18.68169921,15.35686752,297.6560505,2.976560505,315.5293061,3.155293061,0.264050489,0.264050489,0,0,0,0,26.40504895,0.264050489
NorthAmerica,US,1983,69.0705806,4372.541379,10246.668,15234.5403,30.01126597,15.75625696,16.35204943,17.28639112,15.93104785,309.1338095,3.091338095,338.6776313,3.386776313,0.298102941,0.298102941,0.003,0.00003,0.002694949,0.0000269,29.80459916,0.298045992
NorthAmerica,US,1984,72.74461609,4574.223474,10508.951,15725.35893,31.08830088,17.09943759,17.46566014,19.76463054,17.10993667,344.87742,3.4487742,327.5872374,3.275872374,0.356071827,0.356071827,0.00530101,0.000053,0.006555556,0.0000656,35.59532614,0.355953261
NorthAmerica,US,1985,72.56411357,4585.480325,10580.378,15726.13099,30.96031774,16.12372437,16.81034607,19.36967302,17.51868187,403.8849758,4.038849758,287.1823616,2.871823616,0.36409452,0.36409452,0.010737374,0.000107374,0.005820202,0.0000582,36.39289442,0.363928944
NorthAmerica,US,1986,73.00463311,4597.656131,10231.142,16280.89362,32.23489638,15.70632201,15.75433412,19.55439747,17.30015675,435.82954,4.3582954,296.9749687,2.969749687,0.387200773,0.387200773,0.014173737,0.000141737,0.004231313,0.0000423,38.7016722,0.387016722
NorthAmerica,US,1987,75.47505986,4748.857988,9943.978,16664.66912,32.90203867,16.27132151,16.74987776,20.18749017,18.04992554,479.2319811,4.792319811,255.4101949,2.554101949,0.42679613,0.42679613,0.01060303,0.00010603,0.003576768,0.0000358,42.66543318,0.426654332
NorthAmerica,US,1988,78.93009067,4968.354285,9764.689,17283.25013,34.26772551,16.71075249,17.51767651,20.78539903,18.88971619,554.7084705,5.547084705,228.3846495,2.283846495,0.424041269,0.424041269,0.009185859,0.0000919,0.000879798,0.0000088,42.39406126,0.423940613
NorthAmerica,US,1989,80.81017795,5056.914491,9159.077,17325.23321,34.25189985,16.94688475,18.61279283,21.40937177,19.11368081,557.2154916,5.572154916,274.7241778,2.747241778,0.51240777,0.51240777,0.253132323,0.002531323,2.133376768,0.021333768,48.85426789,0.488542679
NorthAmerica,US,1990,80.99330473,4969.620496,8914.307,16939.48391,33.49720604,17.40160538,18.61419247,22.53933817,19.21679073,607.2228189,6.072228189,292.2809141,2.922809141,0.670078164,0.606468779,0.370794949,0.003707949,2.816767677,0.028167677,57.45931526,0.574593153
NorthAmerica,US,1991,80.87997296,4922.019613,9075.545,16658.94826,32.78713583,17.30910114,19.02230062,21.68625398,19.03540896,644.8053547,6.448053547,287.3260141,2.873260141,0.713813856,0.640107746,0.478252873,0.004782529,2.980758586,0.029807586,60.55176316,0.605517632
NorthAmerica,US,1992,82.09209479,5004.145896,8868.125,16968.63299,33.46404536,17.44808112,19.6686348,21.74409489,19.1665112,651.3434347,6.513434347,251.4256778,2.514256778,0.765212304,0.681409465,0.408844477,0.004088445,2.916689899,0.029166899,64.81541211,0.648154121
NorthAmerica,US,1993,83.80575879,5116.911256,8582.665,17161.2753,33.74810701,17.6464773,20.15790957,20.38248819,19.88082954,642.4118042,6.424118042,279.2509455,2.792509455,0.802285176,0.704360745,0.475161892,0.004751619,3.036188889,0.030361889,66.92472368,0.669247237
NorthAmerica,US,1994,85.36585126,5195.304797,8388.579,17634.62983,34.63071311,18.37191092,20.63189183,22.25321584,19.95531569,674.1471916,6.741471916,259.3413212,2.593413212,0.813045511,0.703386584,0.501872793,0.005018728,3.481928283,0.034819283,66.35485737,0.663548574
NorthAmerica,US,1995,87.20019381,5228.000769,8321.639,17634.75337,34.54978872,18.11955084,21.5273861,22.18052062,20.13499254,708.84434,7.0884434,311.2198152,3.112198152,0.787384897,0.669757662,0.514471573,0.005144716,3.196215152,0.031962152,63.26507947,0.632650795
NorthAmerica,US,1996,90.12748937,5407.870357,8294.527,18244.84085,35.80856188,18.36835485,21.92003273,22.8426456,21.05028267,710.2405747,7.102405747,347.5494798,3.475494798,0.770711537,0.686340376,0.541341217,0.005413412,3.266736364,0.032667364,64.82596,0.6482596
NorthAmerica,US,1997,90.8122312,5483.17536,8268.592,18538.68455,36.28567933,18.4154364,22.05113619,23.36330211,21.49480107,661.7307063,6.617307063,355.9731212,3.559731212,0.803576342,0.696740269,0.532695728,0.005326957,3.321247475,0.033212475,65.82008368,0.658200837
NorthAmerica,US,1998,91.40875642,5524.199582,8010.833,18826.61685,36.90216402,18.62380951,21.6784472,24.10057208,21.70561848,709.1601095,7.091601095,322.0892737,3.220892737,0.810032887,0.691980437,0.524659346,0.005246593,3.056258586,0.030562586,65.61712579,0.656171258
NorthAmerica,US,1999,93.02682379,5574.136326,7731.458,19424.85378,37.93109998,18.3649697,21.75346262,23.34872485,21.67234202,766.5832884,7.665832884,316.6051818,3.166051818,0.838034469,0.715293939,0.51834207,0.005183421,4.533331313,0.045333313,66.47772053,0.664777205
NorthAmerica,US,2000,95.13879198,5740.774377,7732.658645,19593.7951,38.35369121,18.66961012,22.62206373,22.78784851,22.63153001,793.5715158,7.935715158,272.7613505,2.727613505,0.86817837,0.727510933,0.518512654,0.005185127,5.649758586,0.056497586,66.58282211,0.665828221
NorthAmerica,US,2001,92.89452493,5650.723034,7669.609219,19534.31563,38.29033838,19.14821954,21.62368854,23.6013144,21.96473787,809.2908505,8.040357151,210.24,2.088748052,0.886654935,0.737282875,0.574351055,0.005706215,6.805384848,0.06761194,66.83043579,0.663964719
NorthAmerica,US,2002,94.23901794,5672.395437,7624.338274,19624.70245,38.31074399,18.40423551,22.3240037,22.78458979,21.9544352,821.1200916,8.105249936,258.1675788,2.548363842,0.996221274,0.817807932,0.601597598,0.00593835,10.45886869,0.103239155,71.78935684,0.708630426
NorthAmerica,US,2003,94.53503322,5737.867206,7368.447945,19847.81483,38.89283842,18.64280906,21.67884222,22.14454383,22.37233444,803.9291526,7.884689766,269.9709677,2.647792183,1.058536199,0.81642433,0.610654318,0.00598911,11.30047071,0.11083154,71.33214,0.699603681
NorthAmerica,US,2004,96.39671419,5838.97173,7250.243956,20498.6621,40.31199225,18.11196299,21.7665987,22.90473143,22.51793599,830.0298811,8.088826229,262.5546444,2.558653541,1.152707468,0.847153322,0.698132438,0.006803456,14.28660707,0.139226171,71.94537263,0.701123695
NorthAmerica,US,2005,96.43731384,5873.133156,6900.783644,20531.53968,40.36932663,17.619869,21.42694742,23.23858385,22.84904481,823.1435421,7.970946958,266.4277444,2.579964867,1.241083165,0.884469897,0.748900634,0.007252012,17.99045354,0.174211354,72.59806,0.70300653
NorthAmerica,US,2006,95.65836227,5795.104561,6824.858521,20312.81442,39.85274732,18.06206602,21.11679961,23.84430566,22.49885716,828.6511958,7.973813393,285.5440141,2.747687683,1.468457098,0.96961986,0.824432129,0.007933215,26.85771414,0.258442155,73.08227053,0.70324449
NorthAmerica,US,2007,96.99645751,5884.151203,6856.691781,20208.26879,39.60471381,18.78800005,22.46897913,23.54684011,22.80185938,848.8681611,8.11730179,243.0440626,2.324108849,1.679494542,1.049607417,1.095410499,0.010474863,34.79790606,0.332754977,73.86955053,0.706377577
NorthAmerica,US,2008,94.60071171,5699.109909,6783.35406,18840.732,36.96354466,19.65842904,22.6400824,23.90630588,22.43899661,848.6404579,8.064719879,251.0538616,2.385791356,2.107576808,1.245922329,1.633062564,0.015519166,55.92232323,0.531435743,73.55147368,0.698967421
NorthAmerica,US,2009,89.92401795,5289.137236,7266.706959,18030.46941,35.05205851,20.0729704,22.23461209,21.67352173,19.73655503,840.8995684,7.941829257,271.5330798,2.564479087,2.394483978,1.415422626,2.075960394,0.019606293,74.63245657,0.70486209,73.15986105,0.690954243
NorthAmerica,US,2010,92.97258881,5485.715925,7558.36711,18324.38372,35.61084471,20.70566809,23.33496423,22.08898136,20.88194988,849.4403168,7.97327414,257.2746838,2.414909609,2.756646249,1.630278002,3.013036421,0.028281876,95.60832929,0.897427876,75.06184632,0.704568251
NorthAmerica,US,2011,92.08836192,5336.435925,7882.727589,17983.21658,34.88978096,22.22490768,23.69558918,22.27258423,19.70305706,831.7940705,7.760030048,316.0953414,2.948938246,3.090966438,1.883621876,4.738904128,0.044210508,121.390504,1.13248458,75.77515895,0.706926788
NorthAmerica,US,2012,89.68776503,5089.97454,8926.461541,17593.72058,34.12172044,23.3684938,24.77242001,20.72451312,17.41825712,809.8223674,7.509261952,274.0300273,2.541005707,3.325099805,2.117123686,9.037013756,0.083797764,142.2441444,1.318991158,77.03610211,0.714334765
NorthAmerica,US,2013,92.09548018,5249.595898,10098.679,18005.84497,34.69442951,23.60493846,25.45282216,20.0473682,18.08017705,830.5436558,7.655010803,266.5498485,2.456754628,3.756286027,2.453901772,16.03969548,0.147835748,169.535096,1.562582511,80.66553158,0.743483514
NorthAmerica,US,2014,93.05416796,5254.565096,11801.44834,18136.21822,34.94355052,25.37015336,26.0013764,20.3324242,18.03908163,839.1220863,7.687765222,255.7505798,2.343104114,4.039290073,2.718971016,29.21616162,0.267669026,183.4901838,1.681077732,84.07022947,0.770224258
NorthAmerica,US,2015,92.14900449,5141.406746,12780.99701,18523.67892,35.66003543,26.65091531,26.76886179,17.98742593,15.58467998,839.1346074,7.642118746,246.4531283,2.244483847,4.248824689,2.876104253,39.42626263,0.359060606,192.644998,1.754445517,83.73626526,0.76259813
NorthAmerica,US,2016,92.017799,5042.431426,12348.54117,18617.64078,35.91792705,26.18482001,26.96756183,14.70086819,14.25866811,848.0988926,7.678055063,263.7636626,2.387919549,4.807667392,3.326420842,55.42020202,0.50173319,229.2854162,2.075779211,82.72256632,0.748908441
NorthAmerica,US,2017,92.33052485,4983.869718,13134.85366,18883.3369,36.28509862,26.86214561,26.63971061,15.66136318,13.86933351,847.3154053,7.625838647,296.8066747,2.671260073,5.239283385,3.759563766,78.05757576,0.702518182,256.8713758,2.311842382,82.80035579,0.745203202
NorthAmerica,US,2018,95.60291901,5116.785715,15359.94371,19427.64252,37.10727846,30.09114827,29.51791047,15.39882493,13.28205107,849.5626074,7.601349645,289.514596,2.590393753,5.503935603,4.040853132,94.30808081,0.843809144,275.4038273,2.464139507,81.91285368,0.73290448
NorthAmerica,US,2019,94.64880404,4964.693088,17044.6017,19399.96374,36.98803904,33.15171021,30.47922187,14.30091719,11.34064317,852.0097495,7.595138119,271.158204,2.417207095,5.82855475,4.366268399,108.3585859,0.96594954,303.1020495,2.701966652,78.33996947,0.698352206
South&CentralAmerica,Argentina,1965,1.127632035,77.34149429,275.6739726,432.3739356,0.936501458,NaN,0.1484424,NaN,0.030438177,0,0,1.225,0.01225,0,0,0,0,0,0,0,0
South&CentralAmerica,Argentina,1966,1.165107753,79.57954113,292.8641096,447.270806,0.966833287,NaN,0.16076592,NaN,0.025098546,0,0,1.241,0.01241,0,0,0,0,0,0,0,0
South&CentralAmerica,Argentina,1967,1.199725304,81.84633126,318.6312329,459.8769773,0.990671855,NaN,0.16811802,NaN,0.028225429,0,0,1.271,0.01271,0,0,0,0,0,0,0,0
South&CentralAmerica,Argentina,1968,1.241233915,84.23957349,348.1584699,468.9948101,1.011626918,NaN,0.18719847,NaN,0.027428527,0,0,1.498,0.01498,0,0,0,0,0,0,0,0
South&CentralAmerica,Argentina,1969,1.283912396,86.9029143,361.5320548,491.7507328,1.051134314,NaN,0.18649827,NaN,0.032839812,0,0,1.344,0.01344,0,0,0,0,0,0,0,0
South&CentralAmerica,Argentina,1970,1.212762252,80.53508406,399.4646575,447.7857684,0.943775287,0.2107602,0.2107602,NaN,0.042201354,0,0,1.555,0.01555,0.00047541,0.00047541,0,0,0,0,0.047540991,0.00047541
South&CentralAmerica,Argentina,1971,1.288378183,85.25405841,431.5380822,479.6032603,1.007910396,0.227757555,0.22752999,NaN,0.036999151,0,0,1.544,0.01544,0.000498646,0.000498646,0,0,0,0,0.049864614,0.000498646
South&CentralAmerica,Argentina,1972,1.311442229,86.74198069,444.115847,478.584153,1.009286106,0.21650184,0.25532793,NaN,0.031144662,0,0,1.504,0.01504,0.000643532,0.000643532,0,0,0,0,0.064353152,0.000643532
South&CentralAmerica,Argentina,1973,1.367910352,89.80217099,433.6356164,482.6346849,1.012744459,0.23575734,0.29054799,NaN,0.034187479,0,0,2.994,0.02994,0.000490424,0.000490424,0,0,0,0,0.049042434,0.000490424
South&CentralAmerica,Argentina,1974,1.427536126,91.75344515,423.3873973,482.8743836,1.016294291,0.25375248,0.30752784,NaN,0.042573319,1.036,0.01036,5.028,0.05028,0.000500677,0.000500677,0,0,0,0,0.050067671,0.000500677
South&CentralAmerica,Argentina,1975,1.391643571,87.82025749,406.0909589,457.9461644,0.95738496,0.26929692,0.31509,NaN,0.041439385,2.517,0.02517,5.201,0.05201,0.000549226,0.000549226,0,0,0,0,0.054922642,0.000549226
South&CentralAmerica,Argentina,1976,1.467458766,92.79295756,408.0218579,472.7293716,0.994542131,0.25676334,0.3546513,NaN,0.041913307,2.572,0.02572,5.013,0.05013,0.000502028,0.000502028,0,0,0,0,0.050202792,0.000502028
South&CentralAmerica,Argentina,1977,1.533067686,97.40210938,441.7150685,497.9405205,1.048462724,0.2650257,0.3704058,NaN,0.039630611,1.637,0.01637,5.766,0.05766,0.000538551,0.000538551,0,0,0,0,0.053855108,0.000538551
South&CentralAmerica,Argentina,1978,1.564007886,97.04093793,466.2049315,499.883589,1.048424516,0.2734281,0.3602529,NaN,0.048309103,2.896,0.02896,7.752,0.07752,0.000541367,0.000541367,0,0,0,0,0.054136662,0.000541367
South&CentralAmerica,Argentina,1979,1.658750857,101.4898299,487.2827397,528.4588767,1.108975094,0.2531223,0.3704058,NaN,0.045006026,2.692,0.02692,10.66,0.1066,0.000843938,0.000843938,0,0,0,0,0.084393763,0.000843938
South&CentralAmerica,Argentina,1980,1.65721831,98.18889179,505.7103825,490.1523497,1.037729972,0.293926455,0.4036653,NaN,0.040120523,2.34,0.0234,15.144,0.15144,0.000862516,0.000862516,0,0,0,0,0.086251568,0.000862516
South&CentralAmerica,Argentina,1981,1.597686773,93.53045119,518.9254795,458.2827123,0.962041366,0.305829855,0.4218705,NaN,0.038017682,2.816,0.02816,14.685,0.14685,0.000747225,0.000747225,0,0,0,0,0.0747225,0.000747225
South&CentralAmerica,Argentina,1982,1.636029608,93.8310017,517.0821918,441.0080548,0.922755709,0.3427479,0.4792869,NaN,0.038397874,1.87,0.0187,17.593,0.17593,0.000959125,0.000959125,0,0,0,0,0.095912465,0.000959125
South&CentralAmerica,Argentina,1983,1.709184684,96.13310045,520.1726027,450.8226027,0.939376469,0.4600314,0.5153472,NaN,0.034847868,3.405,0.03405,18.419,0.18419,0.001373148,0.001373148,0,0,0,0,0.137314784,0.001373148
South&CentralAmerica,Argentina,1984,1.70621337,92.97715837,509.0065574,426.955082,0.885555937,0.4719348,0.5486067,NaN,0.025866805,4.641,0.04641,19.88,0.1988,0.000973928,0.000973928,0,0,0,0,0.097392792,0.000973928
South&CentralAmerica,Argentina,1985,1.664835163,88.57944168,490.7945205,388.9779178,0.801013266,0.4862889,0.5605101,NaN,0.038158581,5.766,0.05766,20.646,0.20646,0.001033216,0.001033216,0,0,0,0,0.103321614,0.001033216
South&CentralAmerica,Argentina,1986,1.837627039,101.7654081,465.3676712,448.4805479,0.920089592,0.5430051,0.605673,NaN,0.043593658,5.711,0.05711,21.009,0.21009,0.001070789,0.001070789,0,0,0,0,0.107078921,0.001070789
South&CentralAmerica,Argentina,1987,1.92056626,106.4653506,459.4049315,476.7063836,0.98201877,0.5304015,0.6060231,NaN,0.048382822,6.465,0.06465,21.841,0.21841,0.001081568,0.001081568,0,0,0,0,0.108156823,0.001081568
South&CentralAmerica,Argentina,1988,1.946309171,111.1170376,481.2021858,474.9129781,0.979305352,0.6287796,0.7079022,NaN,0.049580459,5.798,0.05798,15.033,0.15033,0.00121116,0.00121116,0,0,0,0,0.121116047,0.00121116
South&CentralAmerica,Argentina,1989,1.866938918,107.5678323,492.2865753,434.8742466,0.888442783,0.6648399,0.7436124,NaN,0.053649965,5.039,0.05039,12.965,0.12965,0.001193769,0.001193769,0,0,0,0,0.119376908,0.001193769
South&CentralAmerica,Argentina,1990,1.847543731,101.3953915,517.4109589,412.2729863,0.840395122,0.6245784,0.7103529,NaN,0.044158076,7.281,0.07281,17.876,0.17876,0.001067633,0.001067633,0,0,0,0,0.106763284,0.001067633
South&CentralAmerica,Argentina,1991,1.868739457,103.1769098,525.6115068,425.9309041,0.865808408,0.6977493,0.7233066,NaN,0.038858445,7.756,0.07756,16.221,0.16221,0.000996004,0.000996004,0,0,0,0,0.099600404,0.000996004
South&CentralAmerica,Argentina,1992,2.010106036,109.6717858,586.8710383,448.9307377,0.914558087,0.7033509,0.7821234,NaN,0.043805389,7.081,0.07081,19.77905051,0.197790505,0.001018655,0.001018655,0,0,0,0,0.101865495,0.001018655
South&CentralAmerica,Argentina,1993,2.074925875,109.4268089,629.8652055,446.8160274,0.90585889,0.7534152,0.8258859,NaN,0.029051954,7.75,0.0775,23.55547475,0.235554747,0.001074384,0.001074384,0,0,0,0,0.107438403,0.001074384
South&CentralAmerica,Argentina,1994,2.113357748,109.5215138,695.4920548,432.9663014,0.875660084,0.7796727,0.8489925,NaN,0.025434385,8.235,0.08235,27.97278788,0.279727879,0.0011929,0.0011929,0,0,0,0,0.119290038,0.0011929
South&CentralAmerica,Argentina,1995,2.198852255,113.0452562,757.9161644,431.5095068,0.87084427,0.8756001,0.9449199,NaN,0.026690949,7.066,0.07066,28.45812121,0.284581212,0.001155925,0.001155925,0,0,0,0,0.115592457,0.001155925
South&CentralAmerica,Argentina,1996,2.354999268,123.156297,822.7989071,447.4311202,0.905127057,1.0128393,1.0842597,NaN,0.027960538,7.459,0.07459,25.94518182,0.259451818,0.003610155,0.003610155,0,0,0.009618,0.00009618,0.351397492,0.003513975
